RANK_DOUBLON;CODE_COMMUNE;ID_BASE_EXTERNE;CODE_IDENTIFIANT_EXTERNE;NOM_COMMUNE;NOMENCL_INSEE;NOMENCL_DEPARTEMENT;NOMENCL_REGION_INSEE;CODE_PAYS;CODE_BASSIN;CODE_CANTON;CODE_POSTAL;PLUS_UTILISE
0;847;;;VELIZY VILLACOUBLAY;78640;78;11;1;;281;78140;0
0;3116;;;VENDEGIES AU BOIS;59607;59;32;1;;977;59218;0
0;1231;;;VENDEGIES SUR ECAILLON;59608;59;32;1;;50;59213;0
0;1212;;;VENDEUIL;2775;2;32;1;;484;2800;0
0;3440;;;VENDEUIL CAPLY;60664;60;32;1;;;60120;0
0;848;;;VENDEUVRE SUR BARSE;10401;10;44;1;;1497;10140;0
0;1546;;;VENDEVILLE;59609;59;32;1;;1652;59175;0
0;1056;;;VENDHUILE;2776;2;32;1;;433;2420;0
0;849;;;VENDIN LE VIEIL;62842;62;32;1;;844;62880;0
0;3220;;;VENDIN LES BETHUNE;62841;62;32;1;;1324;62232;0
0;3065;;;VENDOME;41269;41;24;1;;1926;41100;0
0;850;;;VENEROLLES;2779;2;32;1;;526;2510;0
0;851;;;VENETTE;60665;60;32;1;;1787;60280;0
0;852;;;VENISSIEUX;69259;69;84;1;;;69200;0
0;853;;;VENIZEL;2780;2;32;1;;1923;2200;0
0;854;;;VER SUR LAUNETTE;60666;60;32;1;;772;60950;0
0;855;;;VERBERIE;60667;60;32;1;;1262;60410;0
0;3287;;;VERCHAIN MAUGRE;59610;59;32;1;;614;59227;0
0;2763;;;VERCHOCQ;62844;62;32;1;;340;62560;0
0;3387;;;VERCOURT;80787;80;32;1;;1307;80120;0
0;2288;;;VERDEREL LES SAUQUEUSE;60668;60;32;1;;1129;60112;0
0;856;;;VERDERONNE;60669;60;32;1;;1058;60140;0
0;999;;;VERDILLY;2781;2;32;1;;783;2400;0
0;1620;;;VERGIES;80788;80;32;1;;575;80270;0
0;2753;;;VERLINCTHUN;62845;62;32;1;;1006;62830;0
0;1586;;;VERLINGHEM;59611;59;32;1;;478;59237;0
0;1065;;;VERMAND;2785;2;32;1;;124;2490;0
0;1568;;;VERMELLES;62846;62;32;1;;1376;62980;0
0;857;;;VERNEUIL EN HALATTE;60670;60;32;1;;895;60550;0
0;1032;;;VERNEUIL SUR AVRE;27679;27;28;1;;1638;27130;0
0;858;;;VERNON;27681;27;28;1;;1271;27200;0
0;859;;;VERNOUILLET;28404;28;24;1;;1134;28500;0
0;3640;;;VERNOUILLET;78643;78;11;1;;;78540;0
0;1974;;;VERQUIGNEUL;62847;62;32;1;;958;62113;0
0;1362;;;VERQUIN;62848;62;32;1;;958;62131;0
0;3607;;;VERS SUR SELLE;80791;80;32;1;;;80480;0
0;1500;;;VERS SUR SELLES;80791;80;32;1;;1749;80480;0
0;860;;;VERSAILLES;78646;78;11;1;;;78000;0
0;1051;;;VERSIGNY;60671;60;32;1;;772;60440;0
0;861;;;VERT ST DENIS;77495;77;11;1;;1369;77240;0
0;1397;;;VERTAIN;59612;59;32;1;;50;59730;0
0;862;;;VERTON;62849;62;32;1;;1686;62180;0
0;2838;;;VERTOU;44215;44;52;1;;1875;44120;0
0;863;;;VERVINS;2789;2;32;1;;641;2140;0
0;864;;;VESLUD;2791;2;32;1;;1826;2840;0
0;1274;;;VESOUL;70550;70;27;1;;;70000;0
0;1960;;;VEXIN SUR EPTE;27213;27;28;1;;1518;27510;0
0;1135;;;VEZAPONIN;2793;2;32;1;;1033;2290;0
0;2145;;;VIARMES;95652;95;11;1;;1032;95270;0
0;3197;;;VIC LE COMTE;63457;63;84;1;;964;63270;0
0;865;;;VIC SUR AISNE;2795;2;32;1;;1033;2290;0
0;1999;;;VICQ;59613;59;32;1;;925;59970;0
0;2943;;;VIEFVILLERS;60673;60;32;1;;1403;60360;0
0;2642;;;VIEIL HESDIN;62850;62;32;1;;1149;62770;0
0;1563;;;VIEIL MOUTIER;62853;62;32;1;;1006;62240;0
0;1014;;;VIEILLE EGLISE;62852;62;32;1;;583;62162;0
0;1097;;;VIEL ARCY;2797;2;32;1;;1877;2160;0
0;866;;;VIENNE;38544;38;84;1;;;38200;0
0;3624;;;VIERZON;18279;18;24;1;;;18100;0
0;1112;;;VIERZY;2799;2;32;1;;1404;2210;0
0;2510;;;VIESLY;59614;59;32;1;;50;59271;0
0;1865;;;VIEUX BERQUIN;59615;59;32;1;;1546;59232;0
0;1453;;;VIEUX CONDE;59616;59;32;1;;925;59690;0
0;2965;;;VIEUX MESNIL;59617;59;32;1;;1701;59138;0
0;2152;;;VIEUX MOULIN;60674;60;32;1;;1787;60350;0
0;2742;;;VIEUX RENG;59618;59;32;1;;1504;59600;0
0;2875;;;VIEUX ROUEN SUR BRESLE;76739;76;28;1;;1485;76390;0
0;965;;;VIGNACOURT;80793;80;32;1;;1487;80650;0
0;867;;;VIGNEMONT;60675;60;32;1;;512;60162;0
0;868;;;VIGNEUX SUR SEINE;91657;91;11;1;;879;91270;0
0;2339;;;VIGNOLES;21684;21;27;1;;889;21200;0
0;869;;;VIGNY;95658;95;11;1;;942;95450;0
0;870;;;VILLE;60676;60;32;1;;1494;60400;0
0;3417;;;VILLE DOMMANGE;51622;51;44;1;;;51390;0
0;871;;;VILLE LE MARCLET;80795;80;32;1;;1487;80420;0
0;872;;;VILLE SOUS LA FERTE;10426;10;44;1;;1085;10310;0
0;2590;;;VILLE SUR ANCRE;80807;80;32;1;;931;80300;0
0;1174;;;VILLEBAROU;41276;41;24;1;;1502;41000;0
0;873;;;VILLEBON SUR YVETTE;91661;91;11;1;;1250;91140;0
0;1380;;;VILLECOMTE;21692;21;27;1;;532;21120;0
0;3469;;;VILLEFRANCHE SUR SAONE;69264;69;84;1;;;69400;0
0;3543;;;VILLEGOUGE;33548;33;75;1;;;33141;0
0;874;;;VILLEJUIF;94076;94;11;1;;487;94800;0
0;1041;;;VILLENAVE D ORNON;33550;33;75;1;;734;33140;0
0;875;;;VILLENEUVE D ASCQ;59009;59;32;1;;116;59491;0
0;876;;;VILLENEUVE D ASCQ;59009;59;32;1;;116;59493;0
0;877;;;VILLENEUVE D ASCQ;59009;59;32;1;;116;59650;0
0;878;;;VILLENEUVE LA GARENNE;92078;92;11;1;;713;92390;0
0;3108;;;VILLENEUVE LE ROI;94077;94;11;1;;1155;94290;0
0;879;;;VILLENEUVE ST GEORGES;94078;94;11;1;;;94190;0
0;880;;;VILLENEUVE ST GERMAIN;2805;2;32;1;;1923;2200;0
0;881;;;VILLENEUVE SUR VERBERIE;60680;60;32;1;;1754;60410;0
0;882;;;VILLENEUVE SUR YONNE;89464;89;27;1;;1855;89500;0
0;883;;;VILLEPARISIS;77514;77;11;1;;386;77270;0
0;884;;;VILLEPINTE;93078;93;11;1;;271;93420;0
0;1196;;;VILLEPINTE;11434;11;76;1;;883;11150;0
0;2200;;;VILLEQUIER AUMONT;2807;2;32;1;;1143;2300;0
0;1377;;;VILLEREAU;59619;59;32;1;;1701;59530;0
0;1544;;;VILLEROY;77515;77;11;1;;1966;77410;0
0;3462;;;VILLERS AU BOIS;62854;62;32;1;;;62144;0
0;3115;;;VILLERS AU TERTRE;59620;59;32;1;;1073;59234;0
0;1181;;;VILLERS AUX ERABLES;80797;80;32;1;;860;80110;0
0;885;;;VILLERS BOCAGE;80798;80;32;1;;214;80260;0
0;886;;;VILLERS BRETONNEUX;80799;80;32;1;;740;80800;0
0;3171;;;VILLERS BRULIN;62856;62;32;1;;1516;62690;0
0;1690;;;VILLERS CAMPSART;80800;80;32;1;;575;80140;0
0;3636;;;VILLERS CARBONNEL;80801;80;32;1;;225;80200;0
0;887;;;VILLERS COTTERETS;2810;2;32;1;;1404;2600;0
0;3093;;;VILLERS DEVANT LE THOUR;8476;8;44;1;;208;8190;0
0;2963;;;VILLERS EN CAUCHIES;59622;59;32;1;;50;59188;0
0;2926;;;VILLERS GUISLAIN;59623;59;32;1;;408;59297;0
0;1683;;;VILLERS LE SEC;2813;2;32;1;;484;2240;0
0;888;;;VILLERS LES NANCY;54578;54;44;1;;1255;54600;0
0;3292;;;VILLERS OUTREAUX;59624;59;32;1;;408;59142;0
0;3180;;;VILLERS POL;59626;59;32;1;;977;59530;0
0;1006;;;VILLERS SEMEUSE;8480;8;44;1;;1051;8000;0
0;1224;;;VILLERS SIRE NICOLE;59627;59;32;1;;1504;59600;0
0;1841;;;VILLERS SOUS AILLY;80804;80;32;1;;1307;80690;0
0;1949;;;VILLERS SOUS ST LEU;60686;60;32;1;;862;60340;0
0;3070;;;VILLERS ST BARTHELEMY;60681;60;32;1;;797;60650;0
0;1234;;;VILLERS ST CHRISTOPHE;2815;2;32;1;;484;2590;0
0;889;;;VILLERS ST PAUL;60684;60;32;1;;1857;60870;0
0;2445;;;VILLERS ST SEPULCRE;60685;60;32;1;;703;60134;0
0;890;;;VILLERS SUR COUDUN;60689;60;32;1;;512;60150;0
0;3635;;;VILLERS SUR FERE;2816;2;32;1;;;2130;0
0;891;;;VILLERS TOURNELLE;80805;80;32;1;;941;80500;0
0;3383;;;VILLERS VERMONT;60691;60;32;1;;152;60380;0
0;892;;;VILLETANEUSE;93079;93;11;1;;128;93430;0
0;893;;;VILLEURBANNE;69266;69;84;1;;;69100;0
0;2474;;;VILLIERS LE BEL;95680;95;11;1;;1308;95400;0
0;3345;;;VILLY;8485;8;44;1;;656;8370;0
0;2462;;;VIMY;62861;62;32;1;;2038;62580;0
0;1129;;;VINCENNES;94080;94;11;1;;;94300;0
0;3204;;;VINCY REUIL ET MAGNY;2819;2;32;1;;641;2340;0
0;1162;;;VINEUIL ST FIRMIN;60695;60;32;1;;1044;60500;0
0;1595;;;VIOLAINES;62863;62;32;1;;1376;62138;0
0;3604;;;VIRONCHAUX;80808;80;32;1;;;80150;0
0;894;;;VIRY NOUREUIL;2820;2;32;1;;1143;2300;0
0;2257;;;VIS EN ARTOIS;62864;62;32;1;;1942;62156;0
0;3545;;;VISMES;80809;80;32;1;;767;80140;0
0;2839;;;VITRE;35360;35;53;1;;1133;35500;0
0;3496;;;VITROLLES;5184;5;93;1;;402;5110;0
0;1866;;;VITRY EN ARTOIS;62865;62;32;1;;1942;62490;0
0;895;;;VITRY SUR SEINE;94081;94;11;1;;;94400;0
0;896;;;VITTEL;88516;88;44;1;;2012;88800;0
0;2337;;;VITZ SUR AUTHIE;80810;80;32;1;;1307;80150;0
0;897;;;VIVIER AU COURT;8488;8;44;1;;1051;8440;0
0;1165;;;VIVIERES;2822;2;32;1;;1404;2600;0
0;2886;;;VOIRON;38563;38;84;1;;613;38500;0
0;2298;;;VOLCKERINCKHOVE;59628;59;32;1;;476;59470;0
0;1954;;;VOLX;4245;4;93;1;;1799;4130;0
0;1882;;;VOUJEAUCOURT;25632;25;27;1;;259;25420;0
0;2690;;;VOULX;77531;77;11;1;;549;77940;0
0;898;;;VOUZIERS;8490;8;44;1;;693;8400;0
0;3021;;;VRED;59629;59;32;1;;1763;59870;0
0;899;;;VRELY;80814;80;32;1;;860;80170;0
0;900;;;VRIGNE MEUSE;8492;8;44;1;;230;8350;0
0;901;;;VRON;80815;80;32;1;;1307;80120;0
0;1968;;;WABEN;62866;62;32;1;;1686;62180;0
0;1519;;;WACQUEMOULIN;60698;60;32;1;;512;60420;0
0;2923;;;WAHAGNIES;59630;59;32;1;;8;59261;0
0;3544;;;WAIL;62868;62;32;1;;1149;62770;0
0;1923;;;WAILLY;62869;62;32;1;;531;62217;0
0;3398;;;WAILLY BEAUCAMP;62870;62;32;1;;1686;62170;0
0;1905;;;WALINCOURT SELVIGNY;59631;59;32;1;;408;59127;0
0;1306;;;WALLERS;59632;59;32;1;;68;59135;0
0;3047;;;WALLERS EN FAGNE;59633;59;32;1;;1287;59132;0
0;1348;;;WAMBAIX;59635;59;32;1;;408;59400;0
0;1309;;;WAMBRECHIES;59636;59;32;1;;823;59118;0
0;2749;;;WAMIN;62872;62;32;1;;1149;62770;0
0;2779;;;WANCOURT;62873;62;32;1;;1882;62128;0
0;2890;;;WANDIGNIES HAMAGE;59637;59;32;1;;1763;59870;0
0;3136;;;WANNEHAIN;59638;59;32;1;;781;59830;0
0;2555;;;WANQUETIN;62874;62;32;1;;1516;62123;0
0;902;;;WARCQ;8497;8;44;1;;400;8000;0
0;903;;;WARDRECQUES;62875;62;32;1;;1268;62120;0
0;1350;;;WARGNIES LE GRAND;59639;59;32;1;;1701;59144;0
0;2044;;;WARGNIES LE PETIT;59640;59;32;1;;1701;59144;0
0;2186;;;WARHEM;59641;59;32;1;;476;59380;0
0;2128;;;WARLAING;59642;59;32;1;;1763;59870;0
0;2570;;;WARLOY BAILLON;80820;80;32;1;;1399;80300;0
0;904;;;WARLUIS;60700;60;32;1;;797;60430;0
0;905;;;WARLUS;62878;62;32;1;;1516;62123;0
0;2156;;;WARLUZEL;62879;62;32;1;;1516;62810;0
0;3400;;;WARMERIVILLE;51660;51;44;1;;;51110;0
0;2232;;;WARNETON;59643;59;32;1;;1344;59560;0
0;3214;;;WARSY;80822;80;32;1;;941;80500;0
0;2576;;;WASNES AU BAC;59645;59;32;1;;1022;59252;0
0;906;;;WASQUEHAL;59646;59;32;1;;1397;59290;0
0;1078;;;WASSIGNY;2830;2;32;1;;526;2630;0
0;2133;;;WASSY;52550;52;44;1;;909;52130;0
0;1414;;;WATTEN;59647;59;32;1;;476;59143;0
0;1410;;;WATTIGNIES;59648;59;32;1;;1652;59139;0
0;2964;;;WATTIGNIES LA VICTOIRE;59649;59;32;1;;1287;59680;0
0;907;;;WATTRELOS;59650;59;32;1;;1867;59150;0
0;1484;;;WAVIGNIES;60701;60;32;1;;1403;60130;0
0;1887;;;WAVRANS SUR L AA;62882;62;32;1;;340;62380;0
0;908;;;WAVRIN;59653;59;32;1;;8;59136;0
0;909;;;WAZIERS;59654;59;32;1;;1763;59119;0
0;1474;;;WELLES PERENNES;60702;60;32;1;;512;60420;0
0;1255;;;WEMAERS CAPPEL;59655;59;32;1;;476;59670;0
0;2373;;;WENTZWILLER;68362;68;44;1;;1758;68220;0
0;2643;;;WERVICQ SUD;59656;59;32;1;;478;59117;0
0;2230;;;WIDEHEM;62887;62;32;1;;901;62630;0
0;1858;;;WIEGE FATY;2832;2;32;1;;1462;2120;0
0;3531;;;WIERRE AU BOIS;62888;62;32;1;;;62830;0
0;2182;;;WIERRE EFFROY;62889;62;32;1;;1006;62720;0
0;3007;;;WIGNEHIES;59659;59;32;1;;1287;59212;0
0;1486;;;WILLEMS;59660;59;32;1;;116;59780;0
0;2216;;;WILLERVAL;62892;62;32;1;;887;62580;0
0;1783;;;WIMEREUX;62893;62;32;1;;591;62930;0
0;910;;;WIMILLE;62894;62;32;1;;591;62126;0
0;2454;;;WIMY;2833;2;32;1;;881;2500;0
0;1392;;;WINGLES;62895;62;32;1;;844;62410;0
0;3221;;;WINNEZEELE;59662;59;32;1;;476;59670;0
0;2359;;;WINTZENHEIM;68374;68;44;1;;420;68920;0
0;1483;;;WIRWIGNES;62896;62;32;1;;1006;62240;0
0;1533;;;WISMES;62897;62;32;1;;340;62380;0
0;3360;;;WISSANT;62899;62;32;1;;1006;62179;0
0;2402;;;WISSOUS;91689;91;11;1;;373;91320;0
0;3525;;;WITRY LES REIMS;51662;51;44;1;;;51420;0
0;2348;;;WITTELSHEIM;68375;68;44;1;;62;68310;0
0;2772;;;WITTENHEIM;68376;68;44;1;;62;68270;0
0;2751;;;WITTES;62901;62;32;1;;1624;62120;0
0;2834;;;WIZERNES;62902;62;32;1;;696;62570;0
0;911;;;WOINCOURT;80827;80;32;1;;1123;80520;0
0;912;;;WOIPPY;57751;57;44;1;;675;57140;0
0;1863;;;WORMHOUT;59663;59;32;1;;476;59470;0
0;913;;;WOUSTVILLER;57752;57;44;1;;1297;57915;0
0;3645;;;WULVERDINGHE;59664;59;32;1;;476;59143;0
0;3139;;;WYLDER;59665;59;32;1;;476;59380;0
0;3106;;;YERRES;91691;91;11;1;;1024;91330;0
0;2841;;;YSSINGEAUX;43268;43;84;1;;1733;43200;0
0;2085;;;YUTZ;57757;57;44;1;;317;57970;0
0;914;;;YVETOT;76758;76;28;1;;981;76190;0
0;2935;;;YVRENCHEUX;80833;80;32;1;;1307;80150;0
0;2952;;;YZENGREMER;80834;80;32;1;;1123;80520;0
0;1450;;;YZEURE;3321;3;84;1;;1991;3400;0
0;1010;;;YZEUX;80835;80;32;1;;563;80310;0
0;1076;;;ZEGERSCAPPEL;59666;59;32;1;;476;59470;0
0;2264;;;ZOTEUX;62903;62;32;1;;340;62650;0
0;3511;;;ZOUAFQUES;62904;62;32;1;;;62890;0
0;2111;;;ZUDAUSQUES;62905;62;32;1;;340;62500;0
0;2748;;;ZUTKERQUE;62906;62;32;1;;583;62370;0
0;2403;;;ZUYDCOOTE;59668;59;32;1;;2005;59123;0
0;2745;;;ZUYTPEENE;59669;59;32;1;;476;59670;0
